,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
944,3492,466195,bone-garage,Hard,hard,clueOption3,cars,cars,bone,garage,20.000001,1e-06,20.000001,1e-06,23.000001,1e-06,27.000001,1e-06,37.000001,1.000001,50.000001,2.000001,74.000001,2.000001,130.000001,4.000001,233.000001,12.000001000000001
945,3539,472844,bone-garage,Hard,skeleton,clueOption3,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
946,3590,473115,bone-garage,Hard,skeleton,clueOption3,closet,closet,bone,garage,1e-06,1e-06,6.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,17.000001,1e-06,27.000001,1e-06,41.000001,1e-06,78.000001,2.000001,129.000001,6.000001
947,3654,473468,bone-garage,Hard,skeleton,clueOption3,storage,storage,bone,garage,59.000001,1e-06,61.000001,1e-06,62.000001,1e-06,67.000001,1e-06,73.000001,1.000001,81.000001,1.000001,86.000001,2.000001,111.000001,4.000001,147.000001,5.000001
948,3713,473736,bone-garage,Hard,interior,clueOption3,cars,cars,bone,garage,20.000001,1e-06,20.000001,1e-06,23.000001,1e-06,27.000001,1e-06,37.000001,1.000001,50.000001,2.000001,74.000001,2.000001,130.000001,4.000001,233.000001,12.000001000000001
949,3743,473749,bone-garage,Hard,skeleton,clueOption3,noun,noun,bone,garage,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,5.000001,1e-06,8.000001000000001,1e-06,15.000001000000001,1e-06,33.000001,1e-06,57.000001,1.000001,120.000001,6.000001
950,3793,474298,bone-garage,Hard,marrow,clueOption3,inside,inside,bone,garage,1e-06,1e-06,1.000001,1e-06,3.000001,1e-06,6.000001,1e-06,10.000001000000001,1e-06,29.000001,1e-06,59.000001,1e-06,101.000001,1e-06,195.000001,7.000001
951,3823,475267,bone-garage,Hard,car,clueOption3,skeleton,skeleton,bone,garage,92.000001,1e-06,97.000001,1e-06,98.000001,1e-06,100.000001,1e-06,103.000001,1e-06,110.000001,1.000001,121.000001,1.000001,148.000001,2.000001,191.000001,6.000001
952,3900,475843,bone-garage,Hard,rubbish,clueOption3,disposal,disposal,bone,garage,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,5.000001,1e-06,8.000001000000001,1e-06
953,3947,485894,bone-garage,Hard,storage,clueOption3,hidden,hidden,bone,garage,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,7.000001,1e-06,14.000001000000001,1e-06,38.000001,1.000001,73.000001,1.000001,148.000001,10.000001000000001
954,3978,486041,bone-garage,Hard,dog,clueOption3,decompose,decompose,bone,garage,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,2.000001,1e-06,2.000001,1e-06,9.000001000000001,1e-06
955,4008,486051,bone-garage,Hard,skeleton,clueOption3,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
956,4038,486052,bone-garage,Hard,broken,clueOption3,room,room,bone,garage,2.000001,1e-06,12.000001000000001,1e-06,21.000001,1e-06,30.000001,1e-06,51.000001,1e-06,98.000001,2.000001,174.000001,14.000001000000001,299.000001,32.000001,509.000001,109.000001
957,4068,486112,bone-garage,Hard,broken,clueOption3,break,break,bone,garage,22.000001,1e-06,27.000001,1e-06,30.000001,1e-06,36.000001,1.000001,57.000001,3.000001,87.000001,4.000001,140.000001,5.000001,247.000001,9.000001000000001,402.000001,41.000001
958,4098,486514,bone-garage,Hard,graveyard,clueOption3,graveyard,graveyard,bone,garage,3.000001,1e-06,3.000001,1e-06,3.000001,1e-06,4.000001,1e-06,4.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,17.000001,1e-06,40.000001,1e-06
959,4144,487409,bone-garage,Hard,skeleton,clueOption3,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
960,4203,488171,bone-garage,Hard,parked,clueOption3,strong,strong,bone,garage,2.000001,1e-06,5.000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06,68.000001,1e-06,130.000001,2.000001,232.000001,15.000001000000001,426.000001,54.000001,684.000001,179.000001
961,4260,490576,bone-garage,Hard,tools,clueOption3,parts,parts,bone,garage,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,3.000001,1e-06,3.000001,1e-06,5.000001,1e-06,11.000001000000001,1e-06,26.000001,1e-06,59.000001,1.000001
962,4313,490624,bone-garage,Hard,car,clueOption3,treat,treat,bone,garage,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,4.000001,1e-06,6.000001,1e-06,21.000001,1e-06,50.000001,1e-06,100.000001,3.000001
963,4343,491095,bone-garage,Hard,remains,clueOption3,structure,structure,bone,garage,8.000001000000001,1e-06,11.000001000000001,1e-06,11.000001000000001,1e-06,13.000001000000001,1e-06,18.000001,1e-06,24.000001,1e-06,39.000001,1e-06,74.000001,1.000001,134.000001,7.000001
964,4730,463946,bone-garage,Hard,dog,clueOption4,storage,storage,bone,garage,59.000001,1e-06,61.000001,1e-06,62.000001,1e-06,67.000001,1e-06,73.000001,1.000001,81.000001,1.000001,86.000001,2.000001,111.000001,4.000001,147.000001,5.000001
965,4858,464439,bone-garage,Hard,murder,clueOption4,hiding,hiding,bone,garage,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,1.000001,1e-06,1.000001,1e-06,3.000001,1e-06,8.000001000000001,1e-06,17.000001,1e-06
966,4948,466195,bone-garage,Hard,hard,clueOption4,storage,storage,bone,garage,59.000001,1e-06,61.000001,1e-06,62.000001,1e-06,67.000001,1e-06,73.000001,1.000001,81.000001,1.000001,86.000001,2.000001,111.000001,4.000001,147.000001,5.000001
967,4995,472844,bone-garage,Hard,skeleton,clueOption4,skeleton,skeleton,bone,garage,92.000001,1e-06,97.000001,1e-06,98.000001,1e-06,100.000001,1e-06,103.000001,1e-06,110.000001,1.000001,121.000001,1.000001,148.000001,2.000001,191.000001,6.000001
968,5046,473115,bone-garage,Hard,skeleton,clueOption4,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
969,5169,473736,bone-garage,Hard,interior,clueOption4,skeletal,skeletal,bone,garage,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
970,5279,475267,bone-garage,Hard,car,clueOption4,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
971,5434,486041,bone-garage,Hard,dog,clueOption4,murder,murder,bone,garage,1e-06,1e-06,2.000001,1e-06,6.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,22.000001,1e-06,45.000001,1.000001,105.000001,6.000001,221.000001,18.000001
972,5554,486514,bone-garage,Hard,graveyard,clueOption4,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
973,5716,490576,bone-garage,Hard,tools,clueOption4,components,components,bone,garage,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,7.000001,1e-06
974,6404,466195,bone-garage,Hard,hard,clueOption5,body,body,bone,garage,10.000001000000001,1e-06,27.000001,1e-06,38.000001,1e-06,49.000001,1.000001,72.000001,2.000001,125.000001,4.000001,204.000001,13.000001000000001,355.000001,41.000001,561.000001,105.000001
975,6890,486041,bone-garage,Hard,dog,clueOption5,hide,hide,bone,garage,1e-06,1e-06,3.000001,1e-06,4.000001,1e-06,5.000001,1e-06,13.000001000000001,1e-06,24.000001,1e-06,43.000001,1e-06,92.000001,2.000001,166.000001,8.000001000000001
976,7860,466195,bone-garage,Hard,hard,clueOption6,skeleton,skeleton,bone,garage,92.000001,1e-06,97.000001,1e-06,98.000001,1e-06,100.000001,1e-06,103.000001,1e-06,110.000001,1.000001,121.000001,1.000001,148.000001,2.000001,191.000001,6.000001
977,8346,486041,bone-garage,Hard,dog,clueOption6,car,car,bone,garage,272.000001,1e-06,292.000001,2.000001,306.000001,4.000001,330.000001,9.000001000000001,374.000001,16.000001,466.000001,36.000001,586.000001,85.000001,765.000001,207.000001,921.000001,466.000001
978,11,455383,boot-crust,Hard,dirty,clueOption1,dirty,dirty,boot,crust,6.000001,1e-06,12.000001000000001,1e-06,22.000001,1e-06,41.000001,1e-06,70.000001,2.000001,125.000001,6.000001,224.000001,14.000001000000001,373.000001,38.000001,591.000001,128.000001
979,41,455606,boot-crust,Hard,dirt,clueOption1,dirt,dirt,boot,crust,1e-06,1e-06,17.000001,1e-06,23.000001,1e-06,35.000001,1e-06,62.000001,1e-06,104.000001,3.000001,181.000001,9.000001000000001,310.000001,29.000001,535.000001,104.000001
980,71,455664,boot-crust,Hard,shoe pie,clueOption1,gross,gross,boot,crust,1e-06,1e-06,5.000001,1e-06,11.000001000000001,1e-06,21.000001,1e-06,48.000001,1e-06,78.000001,1.000001,146.000001,3.000001,272.000001,24.000001,488.000001,68.000001
981,101,457037,boot-crust,Hard,muddy,clueOption1,edge,edge,boot,crust,19.000001,1e-06,22.000001,1e-06,24.000001,1e-06,27.000001,1e-06,31.000001,1e-06,38.000001,1.000001,53.000001,2.000001,79.000001,5.000001,136.000001,7.000001
982,131,457425,boot-crust,Hard,dirty,clueOption1,dirty,dirty,boot,crust,6.000001,1e-06,12.000001000000001,1e-06,22.000001,1e-06,41.000001,1e-06,70.000001,2.000001,125.000001,6.000001,224.000001,14.000001000000001,373.000001,38.000001,591.000001,128.000001
983,161,457520,boot-crust,Hard,step,clueOption1,step,step,boot,crust,1e-06,1e-06,1.000001,1e-06,2.000001,1e-06,4.000001,1e-06,7.000001,1e-06,13.000001000000001,1e-06,26.000001,1e-06,54.000001,1.000001,94.000001,4.000001
984,191,457564,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
985,221,458120,boot-crust,Hard,mud,clueOption1,dirt,dirt,boot,crust,1e-06,1e-06,17.000001,1e-06,23.000001,1e-06,35.000001,1e-06,62.000001,1e-06,104.000001,3.000001,181.000001,9.000001000000001,310.000001,29.000001,535.000001,104.000001
986,251,458387,boot-crust,Hard,foot,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
987,281,463818,boot-crust,Hard,clump,clueOption1,clean,clean,boot,crust,1e-06,1e-06,1.000001,1e-06,9.000001000000001,1e-06,29.000001,1e-06,75.000001,1.000001,145.000001,3.000001,282.000001,24.000001,490.000001,81.000001,743.000001,238.000001
988,309,463852,boot-crust,Hard,dirty,clueOption1,dirty,dirty,boot,crust,6.000001,1e-06,12.000001000000001,1e-06,22.000001,1e-06,41.000001,1e-06,70.000001,2.000001,125.000001,6.000001,224.000001,14.000001000000001,373.000001,38.000001,591.000001,128.000001
989,333,463890,boot-crust,Hard,dirty,clueOption1,mud,mud,boot,crust,5.000001,1e-06,7.000001,1e-06,9.000001000000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06,49.000001,2.000001,85.000001,2.000001,161.000001,6.000001,307.000001,18.000001
990,363,463946,boot-crust,Hard,foot,clueOption1,mud,mud,boot,crust,5.000001,1e-06,7.000001,1e-06,9.000001000000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06,49.000001,2.000001,85.000001,2.000001,161.000001,6.000001,307.000001,18.000001
991,392,463960,boot-crust,Hard,bottom,clueOption1,pizza,pizza,boot,crust,85.000001,1e-06,88.000001,1.000001,88.000001,1.000001,95.000001,1.000001,100.000001,1.000001,111.000001,1.000001,131.000001,3.000001,186.000001,8.000001000000001,281.000001,17.000001
992,418,464103,boot-crust,Hard,dirty,clueOption1,mud,mud,boot,crust,5.000001,1e-06,7.000001,1e-06,9.000001000000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06,49.000001,2.000001,85.000001,2.000001,161.000001,6.000001,307.000001,18.000001
993,444,464255,boot-crust,Hard,feet,clueOption1,feet,feet,boot,crust,11.000001000000001,1e-06,25.000001,1e-06,32.000001,1e-06,40.000001,1e-06,54.000001,1e-06,95.000001,3.000001,161.000001,11.000001000000001,292.000001,27.000001,477.000001,77.000001
994,467,464313,boot-crust,Hard,mud,clueOption1,mud,mud,boot,crust,5.000001,1e-06,7.000001,1e-06,9.000001000000001,1e-06,15.000001000000001,1e-06,31.000001,1e-06,49.000001,2.000001,85.000001,2.000001,161.000001,6.000001,307.000001,18.000001
995,491,464439,boot-crust,Hard,timberlands,clueOption1,grimy,grimy,boot,crust,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1.000001,1e-06,5.000001,1e-06,5.000001,1e-06,13.000001000000001,1e-06
996,521,465668,boot-crust,Hard,sole,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
997,551,466145,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
998,581,466195,boot-crust,Hard,tan,clueOption1,flour,flour,boot,crust,1e-06,1e-06,5.000001,1e-06,8.000001000000001,1e-06,8.000001000000001,1e-06,9.000001000000001,1e-06,19.000001,1e-06,35.000001,1e-06,61.000001,1e-06,102.000001,2.000001
999,609,466351,boot-crust,Hard,feet,clueOption1,feet,feet,boot,crust,11.000001000000001,1e-06,25.000001,1e-06,32.000001,1e-06,40.000001,1e-06,54.000001,1e-06,95.000001,3.000001,161.000001,11.000001000000001,292.000001,27.000001,477.000001,77.000001
1000,628,472844,boot-crust,Hard,mud,clueOption1,poop,poop,boot,crust,1e-06,1e-06,2.000001,1e-06,6.000001,1e-06,11.000001000000001,1e-06,17.000001,1e-06,29.000001,1e-06,56.000001,1e-06,115.000001,3.000001,215.000001,15.000001000000001
1001,656,472848,boot-crust,Hard,covering,clueOption1,covering,covering,boot,crust,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,5.000001,1e-06,9.000001000000001,1e-06,21.000001,1e-06,53.000001,1e-06
1002,679,473115,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
1003,707,473130,boot-crust,Hard,thickness,clueOption1,outer,outer,boot,crust,1e-06,1e-06,1e-06,1e-06,2.000001,1e-06,2.000001,1e-06,2.000001,1e-06,10.000001000000001,1e-06,20.000001,1e-06,50.000001,1.000001,95.000001,3.000001
1004,743,473468,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
1005,777,473706,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
1006,802,473736,boot-crust,Hard,farm,clueOption1,soil,soil,boot,crust,1e-06,1e-06,6.000001,1e-06,8.000001000000001,1e-06,13.000001000000001,1e-06,19.000001,1e-06,38.000001,1e-06,69.000001,2.000001,128.000001,7.000001,249.000001,21.000001
1007,832,473749,boot-crust,Hard,foot,clueOption1,shoes,shoes,boot,crust,10.000001000000001,1e-06,24.000001,1e-06,36.000001,1e-06,44.000001,1e-06,57.000001,1.000001,88.000001,3.000001,155.000001,9.000001000000001,264.000001,20.000001,461.000001,59.000001
1008,860,474297,boot-crust,Hard,shoeshine,clueOption1,shoeshine,shoeshine,boot,crust,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
1009,882,474298,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
1010,912,475267,boot-crust,Hard,pizza,clueOption1,pizza,pizza,boot,crust,85.000001,1e-06,88.000001,1.000001,88.000001,1.000001,95.000001,1.000001,100.000001,1.000001,111.000001,1.000001,131.000001,3.000001,186.000001,8.000001000000001,281.000001,17.000001
1011,940,475561,boot-crust,Hard,dirty,clueOption1,dirty,dirty,boot,crust,6.000001,1e-06,12.000001000000001,1e-06,22.000001,1e-06,41.000001,1e-06,70.000001,2.000001,125.000001,6.000001,224.000001,14.000001000000001,373.000001,38.000001,591.000001,128.000001
1012,962,475635,boot-crust,Hard,hiking,clueOption1,shoes,shoes,boot,crust,10.000001000000001,1e-06,24.000001,1e-06,36.000001,1e-06,44.000001,1e-06,57.000001,1.000001,88.000001,3.000001,155.000001,9.000001000000001,264.000001,20.000001,461.000001,59.000001
1013,989,475843,boot-crust,Hard,foot,clueOption1,foot,foot,boot,crust,74.000001,1e-06,124.000001,1e-06,133.000001,1e-06,140.000001,1e-06,152.000001,3.000001,171.000001,5.000001,208.000001,8.000001000000001,302.000001,23.000001,445.000001,63.000001
1014,1017,475881,boot-crust,Hard,crunch,clueOption1,crunch,crunch,boot,crust,5.000001,1e-06,6.000001,1e-06,7.000001,1e-06,10.000001000000001,1e-06,14.000001000000001,1e-06,20.000001,1e-06,23.000001,1e-06,36.000001,1e-06,67.000001,1e-06
1015,1036,485894,boot-crust,Hard,sole,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
1016,1067,486041,boot-crust,Hard,dirty,clueOption1,dirt,dirt,boot,crust,1e-06,1e-06,17.000001,1e-06,23.000001,1e-06,35.000001,1e-06,62.000001,1e-06,104.000001,3.000001,181.000001,9.000001000000001,310.000001,29.000001,535.000001,104.000001
1017,1097,486051,boot-crust,Hard,Italy,clueOption1,Italy,Italy,boot,crust,1e-06,1e-06,3.000001,1e-06,5.000001,1e-06,6.000001,1e-06,10.000001000000001,1e-06,13.000001000000001,1e-06,25.000001,1e-06,47.000001,1e-06,79.000001,1.000001
1018,1127,486052,boot-crust,Hard,dirt,clueOption1,dirt,dirt,boot,crust,1e-06,1e-06,17.000001,1e-06,23.000001,1e-06,35.000001,1e-06,62.000001,1e-06,104.000001,3.000001,181.000001,9.000001000000001,310.000001,29.000001,535.000001,104.000001
1019,1157,486112,boot-crust,Hard,shoe,clueOption1,shoes,shoes,boot,crust,10.000001000000001,1e-06,24.000001,1e-06,36.000001,1e-06,44.000001,1e-06,57.000001,1.000001,88.000001,3.000001,155.000001,9.000001000000001,264.000001,20.000001,461.000001,59.000001
1020,1187,486514,boot-crust,Hard,footprint,clueOption1,dirt,dirt,boot,crust,1e-06,1e-06,17.000001,1e-06,23.000001,1e-06,35.000001,1e-06,62.000001,1e-06,104.000001,3.000001,181.000001,9.000001000000001,310.000001,29.000001,535.000001,104.000001
1021,1233,487409,boot-crust,Hard,pie,clueOption1,pie,pie,boot,crust,151.000001,1e-06,165.000001,1e-06,173.000001,1e-06,183.000001,1e-06,190.000001,1.000001,217.000001,6.000001,265.000001,14.000001000000001,347.000001,29.000001,489.000001,75.000001
1022,1262,487468,boot-crust,Hard,dirty,clueOption1,dirty,dirty,boot,crust,6.000001,1e-06,12.000001000000001,1e-06,22.000001,1e-06,41.000001,1e-06,70.000001,2.000001,125.000001,6.000001,224.000001,14.000001000000001,373.000001,38.000001,591.000001,128.000001
1023,1292,488171,boot-crust,Hard,shoe,clueOption1,shoe,shoe,boot,crust,232.000001,1e-06,255.000001,1e-06,262.000001,1.000001,266.000001,1.000001,275.000001,1.000001,292.000001,3.000001,315.000001,12.000001000000001,366.000001,24.000001,448.000001,45.000001
1024,1321,490556,boot-crust,Hard,container,clueOption1,earth,earth,boot,crust,106.000001,1e-06,110.000001,1e-06,121.000001,1.000001,138.000001,2.000001,164.000001,4.000001,213.000001,8.000001000000001,322.000001,23.000001,458.000001,72.000001,691.000001,184.000001
1025,1349,490576,boot-crust,Hard,leather,clueOption1,leather,leather,boot,crust,31.000001,1e-06,46.000001,1e-06,50.000001,1e-06,54.000001,1e-06,61.000001,1e-06,72.000001,1.000001,94.000001,2.000001,154.000001,3.000001,250.000001,17.000001
