,Unnamed: 0.1,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,corrected,union_2,intersection_2,union_4,intersection_4,union_8,intersection_8,union_16,intersection_16,union_32,intersection_32,union_64,intersection_64,union_128,intersection_128,union_256,intersection_256,union_512,intersection_512
697,1400,1400,490624,birth-hand,Medium,newborn,clueOption1,baby,baby,birth,hand,['no'],0.03398964286356888,8.184645604846101e-05,0.021719085563660843,0.31041653733914926,0.01192253230150157,0.03103799291162634,0.0067323892399678235,0.025442400481351747,0.0043498719609780375,0.008372266384117914,0.0029597016368219354,0.008278110638363971,0.0022168444713913595,0.008057524093947704,0.0016335042101456626,0.006064476079202485,0.0011394011732398504,0.0047783782748488084
698,1430,1430,491095,birth-hand,Medium,deliver,clueOption1,nurse,nurse,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.0005110497826954203,3.1038549878927036e-05,0.0003930568503107392,3.1034889422684073e-06,0.00036661840701351163,6.360441109310204e-07,0.00028773630175172205,1.6744197884278145e-07,0.00023366145262634702,4.356877405047327e-08,0.0002428190646200286,0.00024053477443025905,0.00024466603277338523,7.177249366132263e-05,0.00025098707527242603,0.00010970885546066636
699,1465,1465,455383,birth-hand,Medium,OBGYN,clueOption2,newborn,newborn,birth,hand,['no'],0.0014995669572720875,8.184645604846101e-05,0.0020441608030061734,3.1038549878927036e-05,0.0010481406827647637,3.1034889422684073e-06,0.0005332616225358759,6.360441109310204e-07,0.00027081073650494575,1.6744197884278145e-07,0.0001384663985750725,4.356877405047327e-08,0.00011241647510666048,1.2026137414642222e-08,0.00010314366236757456,3.588804105329171e-05,9.163028639934542e-05,1.2190956361175145e-05
700,1495,1495,455606,birth-hand,Medium,human,clueOption2,body,body,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.001149846041158234,3.1038549878927036e-05,0.0014411909822371783,3.1034889422684073e-06,0.0010998485553119141,6.360441109310204e-07,0.0008801310853888933,0.0016745872304066572,0.0007788694894654648,0.0004357313092787831,0.0007689260636912033,0.000721580271015948,0.0007963634089316301,0.0015071505979825594,0.000751632986982021,0.0013774415437540523
701,1525,1525,455664,birth-hand,Medium,doula,clueOption2,baby,baby,birth,hand,['no'],0.03398964286356888,8.184645604846101e-05,0.021719085563660843,0.31041653733914926,0.01192253230150157,0.03103799291162634,0.0067323892399678235,0.025442400481351747,0.0043498719609780375,0.008372266384117914,0.0029597016368219354,0.008278110638363971,0.0022168444713913595,0.008057524093947704,0.0016335042101456626,0.006064476079202485,0.0011394011732398504,0.0047783782748488084
702,1555,1555,457037,birth-hand,Medium,baby,clueOption2,toes,toes,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.0024274385580838618,3.1038549878927036e-05,0.0017687328984641905,3.1034889422684073e-06,0.0010331912691029684,6.360441109310204e-07,0.0007108754329211301,1.6744197884278145e-07,0.0004500138481974255,4.356877405047327e-08,0.00040469814125731313,0.00012027340028383686,0.0003430120867842028,7.177249366132263e-05,0.0003187137105434853,9.751911807322996e-05
703,1585,1585,457425,birth-hand,Medium,fingers,clueOption2,body,body,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.001149846041158234,3.1038549878927036e-05,0.0014411909822371783,3.1034889422684073e-06,0.0010998485553119141,6.360441109310204e-07,0.0008801310853888933,0.0016745872304066572,0.0007788694894654648,0.0004357313092787831,0.0007689260636912033,0.000721580271015948,0.0007963634089316301,0.0015071505979825594,0.000751632986982021,0.0013774415437540523
704,1615,1615,457520,birth-hand,Medium,body,clueOption2,living,living,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.00012777202761773203,3.1038549878927036e-05,0.0002620400838199343,3.1034889422684073e-06,0.0002666324777000931,6.360441109310204e-07,0.0003046618669984984,1.6744197884278145e-07,0.0003028942192090922,4.356877405047327e-08,0.00035073844904488495,0.00024053477443025905,0.0003310186655633714,0.0002511947567014772,0.00033996128239322936,0.00017065754239784837
705,1645,1645,457564,birth-hand,Medium,gynecologist,clueOption2,delivery,delivery,birth,hand,['no'],0.0009997196356367523,8.184645604846101e-05,0.0006388090343879831,3.1038549878927036e-05,0.00032754846706533675,3.1034889422684073e-06,0.00016664654838667462,6.360441109310204e-07,0.00011848064928395889,1.6744197884278145e-07,6.057953616948425e-05,4.356877405047327e-08,6.295342391193464e-05,1.2026137414642222e-08,6.95620829492466e-05,3.5884452608030914e-09,7.038271454960134e-05,1.2190956361175145e-05
706,1675,1675,458120,birth-hand,Medium,give,clueOption2,baby,baby,birth,hand,['no'],0.03398964286356888,8.184645604846101e-05,0.021719085563660843,0.31041653733914926,0.01192253230150157,0.03103799291162634,0.0067323892399678235,0.025442400481351747,0.0043498719609780375,0.008372266384117914,0.0029597016368219354,0.008278110638363971,0.0022168444713913595,0.008057524093947704,0.0016335042101456626,0.006064476079202485,0.0011394011732398504,0.0047783782748488084
707,1705,1705,458387,birth-hand,Medium,bless,clueOption2,miracle,miracle,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,1.2775925169256278e-08,3.1038549878927036e-05,6.550838324540245e-09,3.1034889422684073e-06,3.332864310447284e-09,6.360441109310204e-07,1.6925565246776317e-09,1.6744197884278145e-07,8.654961232425423e-06,4.356877405047327e-08,8.993731699506465e-06,1.2026137414642222e-08,1.6791029577588394e-05,3.5884452608030914e-09,2.6559597609504164e-05,1.2189737387436403e-09
708,1735,1735,463818,birth-hand,Medium,baby,clueOption2,certificate,certificate,birth,hand,['no'],0.003748879904631096,8.184645604846101e-05,0.0020441608030061734,3.1038549878927036e-05,0.0010481406827647637,3.1034889422684073e-06,0.0006332475518492943,6.360441109310204e-07,0.0003215874322452747,1.6744197884278145e-07,0.0001817368776892882,4.356877405047327e-08,0.00010791983408895813,1.2026137414642222e-08,7.196076719341289e-05,3.5884452608030914e-09,4.7807169459248254e-05,1.2190956361175145e-05
709,1764,1764,463852,birth-hand,Medium,hold,clueOption2,deliver,deliver,birth,hand,['no'],0.002499261600542758,8.184645604846101e-05,0.001277605292850797,3.1038549878927036e-05,0.0007205987665377514,3.1034889422684073e-06,0.00036661840701351163,6.360441109310204e-07,0.00020310847551784048,1.6744197884278145e-07,0.00011250411110654308,4.356877405047327e-08,7.194670594733934e-05,1.2026137414642222e-08,5.996734597258147e-05,3.5884452608030914e-09,4.7807169459248254e-05,1.2189737387436403e-09
710,1787,1787,463890,birth-hand,Medium,delivery,clueOption2,surgery,surgery,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.00025553127931029476,3.1038549878927036e-05,0.00032754846706533675,3.1034889422684073e-06,0.00019997519149114745,6.360441109310204e-07,0.00018618291027106416,1.6744197884278145e-07,0.0001644286860436019,4.356877405047327e-08,0.00013489968019517222,0.00012027340028383686,0.00012952918905340368,3.588804105329171e-05,0.00012482961741457055,3.657043113604795e-05
711,1817,1817,463946,birth-hand,Medium,contractions,clueOption2,hospital,hospital,birth,hand,['no'],0.0014995669572720875,8.184645604846101e-05,0.0014053645445433597,3.1038549878927036e-05,0.001113649066010166,3.1034889422684073e-06,0.0008665480535806042,6.360441109310204e-07,0.0006093220414404722,1.6744197884278145e-07,0.0005452089022487001,4.356877405047327e-08,0.0004901343205936578,0.0004810575227231035,0.0004413581407950204,0.00028707920930950813,0.00041963967682976966,0.00031693439104708523
712,1847,1847,463960,birth-hand,Medium,deliver,clueOption2,hold,hold,birth,hand,['no'],0.008497429460166782,8.184645604846101e-05,0.005493660598705369,3.1038549878927036e-05,0.003144408946617642,3.1034889422684073e-06,0.0018330787036103166,0.006361077153421135,0.0011509401293373143,0.003349007018834471,0.0008481022560482099,0.0013071067902882484,0.0006430201151955376,0.0010823643934552145,0.0005157173523641751,0.0006100392827817863,0.00047674252617595686,0.0005119701892460676
713,1873,1873,464103,birth-hand,Medium,labor,clueOption2,pregnant,pregnant,birth,hand,['no'],0.0014995669572720875,8.184645604846101e-05,0.0008943275377731087,3.1038549878927036e-05,0.00045856523355614163,3.1034889422684073e-06,0.00036661840701351163,6.360441109310204e-07,0.0002369596060113931,1.6744197884278145e-07,0.00019904506933497446,4.356877405047327e-08,0.00014838960324827928,1.2026137414642222e-08,0.00011513708358840598,3.5884452608030914e-09,0.00010491001880543548,1.2189737387436403e-09
714,1899,1899,464255,birth-hand,Medium,newborn,clueOption2,fingers,fingers,birth,hand,['no'],0.01699483392796748,8.184645604846101e-05,0.010092993659637629,3.1038549878927036e-05,0.005437202360206728,3.1034889422684073e-06,0.002899595282953447,6.360441109310204e-07,0.0015910048257534986,0.0016745872304066572,0.0009952218850365433,0.0004357313092787831,0.0006969798074079658,0.00012027340028383686,0.0005421028790500043,0.0004306170197416318,0.0004408872486795137,0.00042664202753401286
715,1922,1922,464313,birth-hand,Medium,hold,clueOption2,crawl,crawl,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.00012777202761773203,3.1038549878927036e-05,0.00019653170057453185,3.1034889422684073e-06,9.998926217772894e-05,6.360441109310204e-07,8.462951879040626e-05,1.6744197884278145e-07,7.788772781517053e-05,4.356877405047327e-08,7.644334696504169e-05,1.2026137414642222e-08,7.675813568174546e-05,3.5884452608030914e-09,8.63183934369094e-05,2.4380693748611547e-05
716,1945,1945,464439,birth-hand,Medium,baby,clueOption2,body part,body part,birth,hand,['no'],0.002499261600542758,8.184645604846101e-05,0.001277605292850797,3.1038549878927036e-05,0.000655090383292349,3.1034889422684073e-06,0.00036661840701351163,6.360441109310204e-07,0.00020310847551784048,1.6744197884278145e-07,0.00012115820692938622,4.356877405047327e-08,9.442991103585109e-05,1.2026137414642222e-08,5.996734597258147e-05,3.5884452608030914e-09,5.046311594046626e-05,1.2189737387436403e-09
717,1975,1975,465668,birth-hand,Medium,Sistine,clueOption2,creation,creation,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,1.2775925169256278e-08,3.1038549878927036e-05,6.550838324540245e-09,3.1034889422684073e-06,3.332864310447284e-09,6.360441109310204e-07,3.3852823050077305e-05,1.6744197884278145e-07,7.788772781517053e-05,4.356877405047327e-08,5.8456782894232296e-05,1.2026137414642222e-08,5.277129324008263e-05,3.5884452608030914e-09,6.772676806838333e-05,2.4380693748611547e-05
718,2064,2064,466351,birth-hand,Medium,baby,clueOption2,delivery,delivery,birth,hand,['no'],0.0009997196356367523,8.184645604846101e-05,0.0006388090343879831,3.1038549878927036e-05,0.00032754846706533675,3.1034889422684073e-06,0.00016664654838667462,6.360441109310204e-07,0.00011848064928395889,1.6744197884278145e-07,6.057953616948425e-05,4.356877405047327e-08,6.295342391193464e-05,1.2026137414642222e-08,6.95620829492466e-05,3.5884452608030914e-09,7.038271454960134e-05,1.2190956361175145e-05
719,2082,2082,472844,birth-hand,Medium,deliver,clueOption2,child,child,birth,hand,['no'],0.008247505799349113,8.184645604846101e-05,0.007665567877478936,3.1038549878927036e-05,0.004913135294243508,3.1034889422684073e-06,0.003366196286416067,0.019081959372041542,0.0025557620448197487,0.011721105960973543,0.0021981412044117395,0.00958517385987817,0.0018616098309928739,0.008658830964679815,0.0015639423670648404,0.006459205057890825,0.0011633046915708125,0.005387865144220628
720,2111,2111,472848,birth-hand,Medium,deliver,clueOption2,baby,baby,birth,hand,['no'],0.03398964286356888,8.184645604846101e-05,0.021719085563660843,0.31041653733914926,0.01192253230150157,0.03103799291162634,0.0067323892399678235,0.025442400481351747,0.0043498719609780375,0.008372266384117914,0.0029597016368219354,0.008278110638363971,0.0022168444713913595,0.008057524093947704,0.0016335042101456626,0.006064476079202485,0.0011394011732398504,0.0047783782748488084
721,2133,2133,473115,birth-hand,Medium,infant,clueOption2,tiny,tiny,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.00012777202761773203,3.1038549878927036e-05,0.0007205987665377514,3.1034889422684073e-06,0.0008332194104761313,6.360441109310204e-07,0.0009647589116227748,0.003349007018834471,0.0010125300766822296,0.0013071067902882484,0.001020737960682535,0.001803932638333748,0.0008707226205007849,0.0013277283349424048,0.00076624069262872,0.0014749594428535434
722,2162,2162,473130,birth-hand,Medium,deformity,clueOption2,defect,defect,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,1.2775925169256278e-08,3.1038549878927036e-05,6.551493408372699e-05,3.1034889422684073e-06,3.3331975968783285e-05,6.360441109310204e-07,1.6927257803300994e-05,1.6744197884278145e-07,1.730905705526856e-05,4.356877405047327e-08,1.3490372717208814e-05,1.2026137414642222e-08,9.594976845089545e-06,3.5884452608030914e-09,6.639999000369087e-06,1.2189737387436403e-09
723,2180,2180,473184,birth-hand,Medium,delivery,clueOption2,children,children,birth,hand,['no'],0.0007497959748190845,8.184645604846101e-05,0.0016608830479284853,3.1038549878927036e-05,0.0015722077487279832,0.03103799291162634,0.0012331631277298055,0.006361077153421135,0.001557153695259946,0.003349007018834471,0.0015490840176985042,0.0034855454928119116,0.0013759726010810203,0.0033673305022372366,0.0012065384146840645,0.002870759797087734,0.000986684250569815,0.0028158305554715477
724,2197,2197,473468,birth-hand,Medium,human,clueOption2,human,human,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.00025553127931029476,3.1038549878927036e-05,0.0008516155330285563,3.1034889422684073e-06,0.000899876696685077,6.360441109310204e-07,0.0007785776939082354,1.6744197884278145e-07,0.0008740645435167393,0.0004357313092787831,0.0008948320121868692,0.001202625767601637,0.0008587291992799535,0.0014712661453745283,0.0007848323179972461,0.001548097867178162
725,2232,2232,473706,birth-hand,Medium,OBGYN,clueOption2,doctor,doctor,birth,hand,['no'],0.0004998723140014169,8.184645604846101e-05,0.0005110497826954203,3.1038549878927036e-05,0.0005240736168015441,3.1034889422684073e-06,0.0005332616225358759,6.360441109310204e-07,0.00044006638897270894,1.6744197884278145e-07,0.0005365548064258569,4.356877405047327e-08,0.0005755704999300024,0.0006013188968695257,0.0005612923530033345,0.0005741548301737554,0.0005484530811688432,0.0005729188761832497
726,2256,2256,473736,birth-hand,Medium,human,clueOption2,deliver,deliver,birth,hand,['no'],0.002499261600542758,8.184645604846101e-05,0.001277605292850797,3.1038549878927036e-05,0.0007205987665377514,3.1034889422684073e-06,0.00036661840701351163,6.360441109310204e-07,0.00020310847551784048,1.6744197884278145e-07,0.00011250411110654308,4.356877405047327e-08,7.194670594733934e-05,1.2026137414642222e-08,5.996734597258147e-05,3.5884452608030914e-09,4.7807169459248254e-05,1.2189737387436403e-09
727,2286,2286,473749,birth-hand,Medium,baby,clueOption2,symbols,symbol,birth,hand,['yes'],2.499236608176676e-08,8.184645604846101e-05,1.2775925169256278e-08,3.1038549878927036e-05,6.550838324540245e-09,3.1034889422684073e-06,3.3331975968783285e-05,6.360441109310204e-07,5.077838829685362e-05,1.6744197884278145e-07,5.192544034664111e-05,4.356877405047327e-08,8.093998798274404e-05,1.2026137414642222e-08,8.155550417007803e-05,3.5884452608030914e-09,9.561420612117244e-05,1.2189737387436403e-09
728,2315,2315,474297,birth-hand,Medium,baby,clueOption2,alive,alive,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.00025553127931029476,3.1038549878927036e-05,0.00019653170057453185,3.1034889422684073e-06,0.00019997519149114745,6.360441109310204e-07,0.00027081073650494575,1.6744197884278145e-07,0.00027693193174056275,0.0004357313092787831,0.00035073844904488495,0.00024053477443025905,0.0003933844559116947,0.00028707920930950813,0.00040237602470185257,0.000280365178884776
729,2336,2336,474298,birth-hand,Medium,baby,clueOption2,delivery,delivery,birth,hand,['no'],0.0009997196356367523,8.184645604846101e-05,0.0006388090343879831,3.1038549878927036e-05,0.00032754846706533675,3.1034889422684073e-06,0.00016664654838667462,6.360441109310204e-07,0.00011848064928395889,1.6744197884278145e-07,6.057953616948425e-05,4.356877405047327e-08,6.295342391193464e-05,1.2026137414642222e-08,6.95620829492466e-05,3.5884452608030914e-09,7.038271454960134e-05,1.2190956361175145e-05
730,2366,2366,475267,birth-hand,Medium,OBGYN,clueOption2,deliver,deliver,birth,hand,['no'],0.002499261600542758,8.184645604846101e-05,0.001277605292850797,3.1038549878927036e-05,0.0007205987665377514,3.1034889422684073e-06,0.00036661840701351163,6.360441109310204e-07,0.00020310847551784048,1.6744197884278145e-07,0.00011250411110654308,4.356877405047327e-08,7.194670594733934e-05,1.2026137414642222e-08,5.996734597258147e-05,3.5884452608030914e-09,4.7807169459248254e-05,1.2189737387436403e-09
731,2395,2395,475561,birth-hand,Medium,labor,clueOption2,body,body,birth,hand,['no'],2.499236608176676e-08,8.184645604846101e-05,0.001149846041158234,3.1038549878927036e-05,0.0014411909822371783,3.1034889422684073e-06,0.0010998485553119141,6.360441109310204e-07,0.0008801310853888933,0.0016745872304066572,0.0007788694894654648,0.0004357313092787831,0.0007689260636912033,0.000721580271015948,0.0007963634089316301,0.0015071505979825594,0.000751632986982021,0.0013774415437540523
