,Unnamed: 0,clueGiverID,wordpair,Level,clueFinal,variable,Clue1,correctedClue,Word1,Word2,union_index,intersection_index
1322,1322,490556,bowl-sun,Medium,round,clueOption1,round,feel,bowl,sun,890.508,2275.147
1323,1323,490556,cage-glass,Medium,aquarium,clueOption1,fishbowl,celebrate,cage,glass,4973.707,8870.587
1324,1324,490556,candle-wick,Easy,flame,clueOption1,flame,lowkey,candle,wick,10000.0,10000.0
1325,1325,490556,cave-knight,Hard,iron,clueOption1,valiant,saint,cave,knight,5767.264,9299.168
1326,1326,490556,east-short,Hard,direction,clueOption1,direction,fingers,east,short,939.325,2354.66
1327,1327,490556,elm-rock,Medium,hike,clueOption1,nature,life,elm,rock,209.021,552.019
1328,1328,490556,giant-subtle,Hard,opposite,clueOption1,impossible,burn,giant,subtle,812.282,2065.466
1329,1329,490556,glow-quick,Medium,spark,clueOption1,firecracker,legs,glow,quick,858.233,2186.668
1330,1330,490556,gold-silver,Easy,jewelry,clueOption1,metals,rise,gold,silver,2640.514,6731.824
1331,1331,490556,gums-teeth,Easy,mouth,clueOption1,dentist,royals,gums,teeth,10000.0,10000.0
1332,1332,490556,happy-sad,Easy,emotions,clueOption1,emotions,boat,happy,sad,556.032,1368.511
1333,1333,490556,holy-kind,Medium,priest,clueOption1,angel,Zelda,holy,kind,10000.0,10000.0
1334,1334,490556,jump-leap,Easy,ballet,clueOption1,up,organic,jump,leap,4435.038,8596.681
1335,1335,490556,lion-tiger,Easy,cats,clueOption1,cats,children,lion,tiger,311.252,802.678
1336,1336,490556,new-old,Easy,time,clueOption1,time,nature,new,old,671.416,1643.975
1337,1337,490556,oak-tree,Easy,forest,clueOption1,forest,pretty,oak,tree,360.136,959.78
1338,1338,490556,olive-real,Hard,organic,clueOption1,breadsticks,shiny,olive,real,663.658,1598.147
1339,1339,490556,regret-rude,Hard,bad,clueOption1,feeling,boat,regret,rude,558.17,1374.399
1340,1340,490556,sit-stand,Easy,posture,clueOption1,posture,flame,sit,stand,1316.43,3763.336
1341,1341,490556,stern-wind,Hard,sail,clueOption1,ship,still,stern,wind,1319.943,3918.191
1342,1342,490556,trauma-weird,Medium,twisted,clueOption1,childhood,boat,trauma,weird,580.836,1383.727
1343,1343,490576,ankle-travel,Hard,walk,clueOption1,walk,yolk,ankle,travel,5156.001,8975.913
1344,1344,490576,army-drum,Medium,anthem,clueOption1,band,loud,army,drum,349.2,922.051
1345,1345,490576,ash-snake,Hard,desert,clueOption1,desert,shed,ash,snake,5526.876,9237.271
1346,1346,490576,bet-dream,Medium,unrealizable,clueOption1,promise,hike,bet,dream,3492.153,7836.175
1347,1347,490576,birth-hand,Medium,baby,clueOption1,baby,car,birth,hand,199.574,520.649
1348,1348,490576,bone-garage,Hard,tools,clueOption1,hard,money,bone,garage,140.896,376.61
1349,1349,490576,boot-crust,Hard,leather,clueOption1,leather,sacred,boot,crust,6032.02,9328.848
1350,1350,490576,bowl-sun,Medium,round,clueOption1,round,cooking,bowl,sun,1097.396,3116.538
1351,1351,490576,cage-glass,Medium,menagerie,clueOption1,menagerie,replace,cage,glass,8057.048,9812.706
1352,1352,490576,candle-wick,Easy,cake,clueOption1,cake,sole,candle,wick,4803.966,8792.912
1353,1353,490576,cave-knight,Hard,dark,clueOption1,fight,items,cave,knight,3404.806,7734.089
1354,1354,490576,chair-table,Easy,furniture,clueOption1,furniture,feeling,chair,table,717.198,1761.975
1355,1355,490576,chapel-feet,Medium,pray,clueOption1,stand,born,chapel,feet,4681.487,8886.654
1356,1356,490576,east-short,Hard,arrow,clueOption1,arrow,mouth,east,short,455.532,1107.234
1357,1357,490576,elm-rock,Medium,mountain,clueOption1,mountain,baby,elm,rock,242.506,637.148
1358,1358,490576,giant-subtle,Hard,size,clueOption1,antonyms,little,giant,subtle,363.134,933.344
1359,1359,490576,glow-quick,Medium,meteor,clueOption1,meteor,spark,glow,quick,4868.878,8706.871
1360,1360,490576,gold-silver,Easy,jewelry,clueOption1,metal,furniture-esque,gold,silver,10000.0,10000.0
1361,1361,490576,gums-teeth,Easy,chew,clueOption1,mouth,chew,gums,teeth,1650.236,5024.736
1362,1362,490576,happy-sad,Easy,emotion,clueOption1,emotion,TRUE,happy,sad,937.692,2519.964
1363,1363,490576,holy-kind,Medium,saint,clueOption1,hospitality,branch,holy,kind,1230.621,3663.426
1364,1364,490576,jump-leap,Easy,hop,clueOption1,spring,BFG,jump,leap,10000.0,10000.0
1365,1365,490576,lion-tiger,Easy,cat,clueOption1,predator,natural,lion,tiger,1928.573,5545.505
1366,1366,490576,new-old,Easy,age,clueOption1,antonyms,outdoors,new,old,1621.277,4824.982
1367,1367,490576,oak-tree,Easy,wood,clueOption1,forest,FOMO,oak,tree,10000.0,10000.0
1368,1368,490576,olive-real,Hard,seed,clueOption1,fruit,robin,olive,real,2988.852,7355.951
1369,1369,490576,regret-rude,Hard,apology,clueOption1,apology,bullying,regret,rude,8817.015,9934.744
1370,1370,490576,sit-stand,Easy,chair,clueOption1,opposite,movement,sit,stand,1046.875,3114.002
1371,1371,490576,stern-wind,Hard,intolerable,clueOption1,New York,dreams,stern,wind,2583.544,6783.822
1372,1372,490576,trauma-weird,Medium,haunting,clueOption1,freaky,hurt,trauma,weird,329.65,939.771
1373,1373,490603,ankle-travel,Hard,walking,clueOption1,suitcase,dark,ankle,travel,213.462,552.716
1374,1374,490603,army-drum,Medium,military,clueOption1,military,dentures,army,drum,10000.0,10000.0
1375,1375,490603,ash-snake,Hard,burn,clueOption1,hiss,tree,ash,snake,206.168,578.982
1376,1376,490603,bet-dream,Medium,gamble,clueOption1,gamble,strange,bet,dream,1064.877,2875.86
1377,1377,490603,birth-hand,Medium,baby,clueOption1,baby,dentist,birth,hand,1741.539,5165.446
1378,1378,490603,boot-crust,Hard,shoe,clueOption1,pizza,direction,boot,crust,1023.854,2810.146
1379,1379,490603,bowl-sun,Medium,weather,clueOption1,weather,direction,bowl,sun,968.585,2742.529
1380,1380,490603,cage-glass,Medium,aquarium,clueOption1,aquarium,armor,cage,glass,2833.011,6947.978
1381,1381,490603,cave-knight,Hard,castle,clueOption1,sword,shiny,cave,knight,629.183,1627.923
1382,1382,490603,east-short,Hard,small,clueOption1,small,chair,east,short,594.04,1497.017
1383,1383,490603,elm-rock,Medium,forest,clueOption1,forest,lowkey,elm,rock,10000.0,10000.0
1384,1384,490603,glow-quick,Medium,lightning,clueOption1,lightning,entrepreneur,glow,quick,9207.354,9993.564
1385,1385,490603,gold-silver,Easy,metal,clueOption1,metal,walking,gold,silver,1340.353,4100.324
1386,1386,490603,gums-teeth,Easy,mouth,clueOption1,mouth,dance,gums,teeth,458.925,1153.354
1387,1387,490603,happy-sad,Easy,emotions,clueOption1,emotions,music,happy,sad,197.354,502.256
1388,1388,490603,holy-kind,Medium,faithful,clueOption1,church,lash,holy,kind,6675.1,9521.238
1389,1389,490603,jump-leap,Easy,hop,clueOption1,hop,social,jump,leap,1529.22,4491.516
1390,1390,490603,lion-tiger,Easy,cat,clueOption1,cat,God,lion,tiger,397.955,970.832
1391,1391,490603,new-old,Easy,time,clueOption1,time,play,new,old,221.079,575.224
1392,1392,490603,oak-tree,Easy,plants,clueOption1,plant,furniture,oak,tree,1675.024,4716.082
1393,1393,490603,regret-rude,Hard,mean,clueOption1,angry,plant,regret,rude,597.186,1508.658
1394,1394,490603,sit-stand,Easy,positions,clueOption1,position,body,sit,stand,446.679,1133.516
1395,1395,490603,stern-wind,Hard,sailboat,clueOption1,harsh,work,stern,wind,168.789,455.533
1396,1396,490624,ankle-travel,Hard,sightseeing,clueOption1,sightseeing,cat,ankle,travel,243.629,631.304
1397,1397,490624,army-drum,Medium,military,clueOption1,military,window,army,drum,656.981,1626.629
1398,1398,490624,ash-snake,Hard,burn,clueOption1,black,physiology,ash,snake,8618.004,9948.608
1399,1399,490624,bet-dream,Medium,casino,clueOption1,Sharkboy,ship,bet,dream,592.295,1462.142
1400,1400,490624,birth-hand,Medium,newborn,clueOption1,baby,Shrek,birth,hand,10000.0,10000.0
1401,1401,490624,bone-garage,Hard,car,clueOption1,dog,hero,bone,garage,1924.752,5681.448
1402,1402,490624,boot-crust,Hard,shoe,clueOption1,shoe,brush,boot,crust,1092.289,3004.97
1403,1403,490624,bowl-sun,Medium,circle,clueOption1,yellow,unexpected,bowl,sun,4723.567,8743.457
1404,1404,490624,cage-glass,Medium,enclosure,clueOption1,enclosure,fatigue,cage,glass,5967.547,9441.623
1405,1405,490624,candle-wick,Easy,light,clueOption1,light,planting,candle,wick,8807.179,9963.671
1406,1406,490624,cave-knight,Hard,dark,clueOption1,dark,blow,cave,knight,1310.297,3904.773
1407,1407,490624,chair-table,Easy,dining,clueOption1,wood,dental,chair,table,6189.139,9359.416
1408,1408,490624,chapel-feet,Medium,church,clueOption1,church,round,chapel,feet,345.939,884.007
1409,1409,490624,east-short,Hard,directions,clueOption1,coordinates,example,east,short,5621.404,9189.039
1410,1410,490624,elm-rock,Medium,stones,clueOption1,stones,sit,elm,rock,967.311,2728.763
1411,1411,490624,giant-subtle,Hard,big,clueOption1,big,explosive,giant,subtle,7786.482,9819.88
1412,1412,490624,glow-quick,Medium,speed,clueOption1,speed,casino,glow,quick,5533.526,9174.105
1413,1413,490624,gold-silver,Easy,colors,clueOption1,colors,firecracker,gold,silver,9191.099,10000.0
1414,1414,490624,gums-teeth,Easy,mouth,clueOption1,mouth,hideaway,gums,teeth,10000.0,10000.0
1415,1415,490624,happy-sad,Easy,emotions,clueOption1,emotions,condition,happy,sad,4619.881,8702.827
1416,1416,490624,holy-kind,Medium,spiritual,clueOption1,angel,siren,holy,kind,6107.02,9359.021
1417,1417,490624,jump-leap,Easy,frog,clueOption1,frog,good,jump,leap,148.201,397.462
1418,1418,490624,lion-tiger,Easy,cats,clueOption1,animal,colors,lion,tiger,1010.533,2833.672
1419,1419,490624,new-old,Easy,opposite,clueOption1,opposite,compass,new,old,5146.889,9032.174
1420,1420,490624,oak-tree,Easy,nature,clueOption1,nature,birthday,oak,tree,735.608,1790.342
1421,1421,490624,olive-real,Hard,color,clueOption1,green,up,olive,real,233.484,632.766
1422,1422,490624,regret-rude,Hard,remorse,clueOption1,remorse,oil,regret,rude,960.858,2639.69
1423,1423,490624,sit-stand,Easy,actions,clueOption1,actions,negative,sit,stand,813.002,2106.738
1424,1424,490624,stern-wind,Hard,elements,clueOption1,earth,classroom,stern,wind,4495.847,8547.234
1425,1425,490624,trauma-weird,Medium,outcast,clueOption1,abuse,shoes,trauma,weird,558.063,1371.624
1426,1426,491095,ankle-travel,Hard,hiking,clueOption1,hiking,meteor,ankle,travel,8741.397,9940.921
1427,1427,491095,army-drum,Medium,marching,clueOption1,marching,round,army,drum,345.709,878.153
1428,1428,491095,ash-snake,Hard,dry,clueOption1,dry,trunk,ash,snake,2004.33,5703.841
1429,1429,491095,bet-dream,Medium,gamble,clueOption1,gamble,dental,bet,dream,6240.0,9365.907
1430,1430,491095,birth-hand,Medium,deliver,clueOption1,nurse,sacred,birth,hand,6198.302,9377.215
1431,1431,491095,bone-garage,Hard,remains,clueOption1,remains,expensive,bone,garage,905.074,2453.432
1432,1432,491095,boot-crust,Hard,dirty,clueOption1,muddy,south,boot,crust,1988.8,5677.131
1433,1433,491095,bowl-sun,Medium,clay,clueOption1,Aztec,jewelry,bowl,sun,1421.094,4118.872
1434,1434,491095,cage-glass,Medium,aquarium,clueOption1,container,stuff,cage,glass,989.864,2776.023
1435,1435,491095,candle-wick,Easy,flame,clueOption1,flame,moving,candle,wick,1844.712,5199.649
1436,1436,491095,cave-knight,Hard,dungeon,clueOption1,dragon,car,cave,knight,194.27,537.214
1437,1437,491095,chair-table,Easy,desk,clueOption1,desk,sailing,chair,table,4699.654,8709.623
1438,1438,491095,chapel-feet,Medium,church,clueOption1,church,arch,chapel,feet,6013.6,9281.943
1439,1439,491095,east-short,Hard,Asian,clueOption1,Asian,cardinal,east,short,5224.322,9075.191
1440,1440,491095,elm-rock,Medium,roots,clueOption1,nature,trunk,elm,rock,2061.776,5681.761
1441,1441,491095,giant-subtle,Hard,cloud,clueOption1,goliath,metals,giant,subtle,10000.0,10000.0
1442,1442,491095,glow-quick,Medium,eels,clueOption1,jellyfish,eat,glow,quick,274.458,718.388
1443,1443,491095,gold-silver,Easy,metal,clueOption1,metal,backpacking,gold,silver,10000.0,10000.0
1444,1444,491095,gums-teeth,Easy,mouth,clueOption1,mouth,emotions,gums,teeth,2380.533,6307.896
1445,1445,491095,happy-sad,Easy,emotion,clueOption1,emotion,mud,happy,sad,855.823,2308.091
1446,1446,491095,holy-kind,Medium,saint,clueOption1,saint,marching,holy,kind,7536.054,9861.691
1447,1447,491095,jump-leap,Easy,frog,clueOption1,frog,medieval,jump,leap,8311.078,9895.553
1448,1448,491095,lion-tiger,Easy,feline,clueOption1,feline,king,lion,tiger,658.477,1832.375
1449,1449,491095,new-old,Easy,generations,clueOption1,time,band,new,old,851.643,2228.709
1450,1450,491095,oak-tree,Easy,bark,clueOption1,oak,dining,oak,tree,5314.457,8937.892
1451,1451,491095,olive-real,Hard,non-GMO,clueOption1,organic,opposites,olive,real,10000.0,10000.0
1452,1452,491095,regret-rude,Hard,bully,clueOption1,bully,armor,regret,rude,2871.798,7042.561
1453,1453,491095,sit-stand,Easy,chair,clueOption1,chair,medieval,sit,stand,8293.542,9888.174
1454,1454,491095,stern-wind,Hard,sailing,clueOption1,sailing,trapped,stern,wind,6180.376,9440.536
1455,1455,491095,trauma-weird,Medium,flashbacks,clueOption1,flashbacks,arm,trauma,weird,976.311,2671.626
1456,1456,454955,bowl-sun,Medium,acai,clueOption2,yard game,walking,bowl,sun,1333.015,4016.713
1457,1457,454955,cave-knight,Hard,mysterious,clueOption2,dragon,feet,cave,knight,614.016,1414.991
1458,1458,454955,glow-quick,Medium,firefly,clueOption2,firefly,container,glow,quick,1411.714,4094.33
1459,1459,454955,gold-silver,Easy,jewelry,clueOption2,metal,flame,gold,silver,1228.492,3570.091
1460,1460,454955,oak-tree,Easy,forest,clueOption2,forest,dark,oak,tree,216.983,567.406
1461,1461,455383,ankle-travel,Hard,runner,clueOption2,dance,extreme,ankle,travel,4843.037,8876.862
1462,1462,455383,army-drum,Medium,marching,clueOption2,marching,floss,army,drum,5066.236,9164.452
1463,1463,455383,ash-snake,Hard,reptile,clueOption2,reptile,jewelry,ash,snake,1499.039,4012.912
1464,1464,455383,bet-dream,Medium,goal,clueOption2,achieve,burn,bet,dream,831.89,2182.447
1465,1465,455383,birth-hand,Medium,OBGYN,clueOption2,newborn,aquarium,birth,hand,9181.793,9961.953
1466,1466,455383,bone-garage,Hard,car,clueOption2,car,poker,bone,garage,2953.915,7260.628
1467,1467,455383,boot-crust,Hard,dirty,clueOption2,bottom,unnormal,boot,crust,10000.0,10000.0
1468,1468,455383,bowl-sun,Medium,round,clueOption2,round,shoe,bowl,sun,964.334,2734.749
1469,1469,455383,cage-glass,Medium,oppression,clueOption2,ceiling,saint,cage,glass,5551.507,9147.037
1470,1470,455383,candle-wick,Easy,ignite,clueOption2,match,listen,candle,wick,949.899,2636.402
1471,1471,455383,cave-knight,Hard,medieval,clueOption2,dark,Yankee,cave,knight,9205.737,10000.0
1472,1472,455383,chair-table,Easy,furniture,clueOption2,comfortable,birthday,chair,table,765.701,1880.077
1473,1473,455383,chapel-feet,Medium,catholic,clueOption2,shoes,warning,chapel,feet,2298.555,6406.345
1474,1474,455383,east-short,Hard,compass,clueOption2,compass,shoeshine,east,short,10000.0,10000.0
1475,1475,455383,elm-rock,Medium,nature,clueOption2,nature,soreness,elm,rock,10000.0,10000.0
1476,1476,455383,giant-subtle,Hard,huge,clueOption2,microaggression,small,giant,subtle,190.992,535.836
1477,1477,455383,glow-quick,Medium,light,clueOption2,speed,boulder,glow,quick,5932.356,9392.944
1478,1478,455383,gold-silver,Easy,valuable,clueOption2,metal,circular,gold,silver,3462.06,7878.143
1479,1479,455383,gums-teeth,Easy,oral,clueOption2,oral,gamble,gums,teeth,4733.158,8906.235
1480,1480,455383,happy-sad,Easy,emotions,clueOption2,feelings,chairs,happy,sad,10000.0,10000.0
1481,1481,455383,holy-kind,Medium,Jesus,clueOption2,religion,burn,holy,kind,839.25,2210.711
1482,1482,455383,jump-leap,Easy,hopscotch,clueOption2,hopscotch,desert,jump,leap,954.489,2725.993
1483,1483,455383,lion-tiger,Easy,carnivores,clueOption2,animal,produce,lion,tiger,4054.34,8507.978
1484,1484,455383,new-old,Easy,phone,clueOption2,year,feeling,new,old,736.598,1822.382
1485,1485,455383,oak-tree,Easy,plant,clueOption2,tall,OBGYN,oak,tree,10000.0,10000.0
1486,1486,455383,olive-real,Hard,oil,clueOption2,plant,powerful,olive,real,1558.639,4695.87
1487,1487,455383,regret-rude,Hard,disrespectful,clueOption2,remorse,gigantic,regret,rude,1489.723,4531.234
1488,1488,455383,sit-stand,Easy,waiting,clueOption2,comfortable,sweet,sit,stand,262.691,677.486
1489,1489,455383,stern-wind,Hard,strong,clueOption2,firmly,psychosis,stern,wind,9719.292,9992.792
1490,1490,455383,trauma-weird,Medium,painful,clueOption2,awkward,small,trauma,weird,211.839,574.037
1491,1491,455606,ankle-travel,Hard,feet,clueOption2,legs,virgin,ankle,travel,4706.045,8639.926
1492,1492,455606,army-drum,Medium,war,clueOption2,war,coast,army,drum,5375.452,9058.985
1493,1493,455606,ash-snake,Hard,gray,clueOption2,gray,beat,ash,snake,1077.889,3023.112
1494,1494,455606,bet-dream,Medium,wishes,clueOption2,unattainable,stand,bet,dream,1406.037,4249.089
1495,1495,455606,birth-hand,Medium,human,clueOption2,body,mouth,birth,hand,445.059,1133.434
1496,1496,455606,bone-garage,Hard,dog,clueOption2,house,circular,bone,garage,3573.528,7902.862
1497,1497,455606,boot-crust,Hard,dirt,clueOption2,brown,birthday,boot,crust,772.329,1971.126
1498,1498,455606,bowl-sun,Medium,spherical,clueOption2,spherical,natural,bowl,sun,2033.49,5615.016
1499,1499,455606,cage-glass,Medium,enclosure,clueOption2,box,burn,cage,glass,808.949,2074.979
1500,1500,455606,candle-wick,Easy,burn,clueOption2,flame,black,candle,wick,177.247,469.328
1501,1501,455606,cave-knight,Hard,dark,clueOption2,mysterious,wood,cave,knight,363.787,944.386
1502,1502,455606,chair-table,Easy,furniture,clueOption2,set,hike,chair,table,3498.411,7901.785
1503,1503,455606,chapel-feet,Medium,walk,clueOption2,church,hero,chapel,feet,1946.113,5596.819
1504,1504,455606,east-short,Hard,directions,clueOption2,compass,labor,east,short,1451.765,4456.233
1505,1505,455606,elm-rock,Medium,hard,clueOption2,hard,tree,elm,rock,129.975,507.996
1506,1506,455606,giant-subtle,Hard,gentle,clueOption2,large,grateful,giant,subtle,3972.561,8386.003
1507,1507,455606,glow-quick,Medium,makeup,clueOption2,easy,fly,glow,quick,443.166,1113.548
1508,1508,455606,gold-silver,Easy,elements,clueOption2,elements,creepy,gold,silver,2981.168,7195.517
1509,1509,455606,gums-teeth,Easy,mouth,clueOption2,oral,mouth,gums,teeth,362.237,1059.217
1510,1510,455606,happy-sad,Easy,emotions,clueOption2,facials,spark,happy,sad,4979.69,8929.316
1511,1511,455606,holy-kind,Medium,saint,clueOption2,attributes,feline,holy,kind,1387.134,4006.81
1512,1512,455606,jump-leap,Easy,motion,clueOption2,motion,length,jump,leap,1166.38,3474.814
1513,1513,455606,lion-tiger,Easy,cats,clueOption2,animals,opposite,lion,tiger,2759.213,7102.625
1514,1514,455606,new-old,Easy,conditions,clueOption2,conditions,negative,new,old,775.927,1975.907
1515,1515,455606,oak-tree,Easy,plant,clueOption2,tall,postures,oak,tree,10000.0,10000.0
1516,1516,455606,olive-real,Hard,plant,clueOption2,living,luck,olive,real,1563.436,4806.656
1517,1517,455606,regret-rude,Hard,mean,clueOption2,bad,trap,regret,rude,2342.657,6276.435
1518,1518,455606,sit-stand,Easy,position,clueOption2,position,outside,sit,stand,745.235,1843.127
1519,1519,455606,stern-wind,Hard,harsh,clueOption2,storm,brave,stern,wind,2014.268,5827.997
1520,1520,455606,trauma-weird,Medium,harm,clueOption2,strange,hurt,trauma,weird,329.65,939.771
1521,1521,455664,ankle-travel,Hard,plane,clueOption2,pt,thump,ankle,travel,8455.75,9963.665
1522,1522,455664,army-drum,Medium,colonizer,clueOption2,play,hidden,army,drum,1769.6,5250.214
1523,1523,455664,ash-snake,Hard,reptile,clueOption2,Slytherin,different,ash,snake,819.961,2128.201
1524,1524,455664,bet-dream,Medium,lottery,clueOption2,sleep,enclosure,bet,dream,6930.117,9591.094
